match_id,team_id,player_id,minute,half,x,y,distance,angle,is_header,is_right_foot,is_left_foot,is_other_body,shot_type_Open_Play,shot_type_Free_Kick,shot_type_Penalty,shot_type_Corner,shot_type_Throw_In,shot_type_Set_Piece,first_time,one_on_one,deflected,redirected,under_pressure,n_defenders,n_attackers,gk_distance,big_chance,dist_bin,angle_bin,xg_target,is_goal,outcome,play_pattern,technique
3825778,1041,23848.0,33,1,106.9,17.2,26.3,0.1405,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,11,8,11.34,0,5,0,0.008,0,Saved,From Free Kick,Normal
3825778,218,27348.0,37,1,114.8,36.2,6.44,0.9351,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,6,3,0.94,0,1,3,0.118,0,Blocked,Regular Play,Normal
3825778,218,6832.0,37,1,113.5,32.8,9.7,0.5328,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,6,3,2.28,0,1,2,0.086,0,Blocked,Regular Play,Volley
3825778,1041,23994.0,45,1,87.0,34.3,33.49,0.2146,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,11,8,3.45,0,6,0,0.0125,0,Wayward,From Corner,Half Volley
3825778,218,6872.0,48,2,105.0,32.8,16.64,0.3949,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,9,7,2.51,0,3,1,0.0705,0,Blocked,From Corner,Normal
3825778,218,3601.0,56,2,102.7,48.7,19.36,0.3369,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,9,4,1.61,0,3,1,0.0575,0,Blocked,From Corner,Normal
3825778,218,27346.0,58,2,109.8,49.7,14.08,0.3841,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,8,4,1.02,0,2,1,0.2766,0,Off T,Regular Play,Normal
3825778,218,6832.0,64,2,100.6,35.5,19.92,0.3549,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,11,7,1.22,0,3,1,0.0783,0,Blocked,From Throw In,Normal
3825778,1041,24173.0,64,2,106.1,25.6,20.01,0.257,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,4,1,3.24,0,4,1,0.1264,1,Goal,From Counter,Normal
3825778,218,7161.0,66,2,107.9,39.3,12.12,0.5858,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,11,7,1.34,0,2,2,0.1,1,Goal,From Free Kick,Volley
3825778,218,186264.0,71,2,100.0,59.3,27.79,0.1905,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,8,3,2.12,0,5,0,0.0088,0,Saved,Regular Play,Half Volley
3825778,218,3601.0,75,2,104.3,31.8,17.71,0.3655,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,9,5,3.14,0,3,1,0.115,0,Saved,From Corner,Normal
3825778,218,6832.0,82,2,108.0,53.9,18.36,0.2649,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,4,1,6.42,1,3,1,0.3782,0,Blocked,From Counter,Normal
3825778,218,6832.0,83,2,109.9,56.9,19.69,0.195,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,8,5,3.73,0,3,0,0.0173,0,Saved,From Throw In,Normal
3825778,218,5671.0,83,2,111.3,36.8,9.27,0.7205,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,11,5,0.92,0,1,2,0.0635,0,Off T,From Corner,Normal
3825777,221,24149.0,1,1,94.7,43.3,25.51,0.2827,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,11,8,9.73,0,5,1,0.0644,0,Blocked,From Free Kick,Normal
3825777,221,25134.0,3,1,115.1,31.6,9.72,0.4161,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,11,6,1.49,0,1,1,0.0602,0,Wayward,From Corner,Normal
3825777,221,25134.0,3,1,114.2,40.8,5.85,1.1136,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,9,4,1.7,0,1,4,0.2766,0,Saved,Regular Play,Normal
3825777,216,6720.0,4,1,89.5,50.4,32.22,0.2145,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,10,6,1.9,0,6,0,0.0209,0,Saved,From Keeper,Normal
3825777,221,6668.0,6,1,103.1,19.2,26.8,0.1737,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,7,4,1.42,0,5,0,0.0099,0,Off T,From Counter,Lob
3825777,221,6668.0,9,1,107.3,29.7,16.35,0.3509,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,8,1,1.97,0,3,1,0.1324,1,Goal,Regular Play,Normal
3825777,216,24035.0,14,1,108.2,31.7,14.43,0.4175,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,7,2,3.72,1,2,1,0.3944,0,Saved,From Free Kick,Normal
3825777,221,25134.0,18,1,114.0,53.0,14.32,0.2253,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,5,1,2.65,0,2,0,0.0485,0,Off T,Regular Play,Half Volley
3825777,216,6720.0,21,1,101.1,51.7,22.23,0.2802,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,10,5,3.54,0,4,1,0.0308,0,Saved,Regular Play,Volley
3825777,221,26012.0,23,1,109.7,44.7,11.32,0.5812,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,10,5,0.67,0,2,2,0.0573,0,Off T,From Free Kick,Normal
3825777,221,7141.0,32,1,111.9,26.8,15.49,0.2561,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,9,5,4.05,0,3,1,0.0866,0,Saved,Regular Play,Normal
3825777,221,7141.0,32,1,103.0,48.0,18.79,0.3512,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,9,4,1.68,0,3,1,0.1468,0,Saved,From Throw In,Normal
3825777,216,25881.0,38,1,109.5,41.5,10.61,0.6597,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,11,7,0.81,0,2,2,0.0448,0,Off T,From Free Kick,Normal
3825777,221,7141.0,42,1,108.0,40.0,12.0,0.5921,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,12.0,1,2,2,0.7835,1,Goal,Other,Normal
3825777,216,11675.0,48,2,101.1,36.2,19.28,0.3685,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,9,5,2.16,0,3,1,0.0499,0,Blocked,From Free Kick,Normal
3825777,216,6907.0,50,2,99.4,57.3,26.9,0.2092,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,8,5,4.83,0,5,0,0.0195,0,Off T,From Free Kick,Volley
3825777,216,24035.0,56,2,110.1,46.4,11.79,0.5234,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,7,2,0.73,0,2,2,0.071,0,Saved,From Corner,Normal
3825777,216,16426.0,63,2,97.8,55.4,27.02,0.223,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,7,2,2.55,0,5,0,0.0186,0,Blocked,From Counter,Normal
3825777,221,6668.0,63,2,91.2,38.2,28.86,0.2519,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,7,3,3.47,0,5,1,0.033,0,Off T,Regular Play,Normal
3825777,216,27092.0,68,2,104.7,31.0,17.75,0.3555,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,11,6,1.62,0,3,1,0.0428,0,Saved,From Free Kick,Normal
3825777,216,24035.0,70,2,115.2,39.2,4.87,1.286,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,8,4,0.94,1,0,5,0.8971,0,Post,From Goal Kick,Normal
3825777,216,16426.0,74,2,105.5,32.6,16.28,0.3992,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,9,6,1.58,0,3,1,0.0822,0,Saved,Regular Play,Normal
3825777,221,26211.0,80,2,117.0,31.0,9.49,0.2792,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,4,1,2.5,0,1,1,0.1745,1,Goal,From Keeper,Normal
3825777,216,6736.0,82,2,85.6,39.8,34.4,0.212,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,11,8,0.92,0,6,0,0.0242,0,Blocked,From Free Kick,Normal
3825777,216,15893.0,84,2,103.7,32.1,18.11,0.3624,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,11,7,1.66,0,3,1,0.0331,0,Blocked,From Corner,Volley
3825777,216,15893.0,88,2,99.1,21.6,27.85,0.1981,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,11,8,11.92,0,5,0,0.0122,0,Off T,From Free Kick,Normal
3825740,322,6742.0,6,1,104.3,58.5,24.26,0.1972,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,7,2,3.26,0,4,0,0.0092,0,Blocked,From Goal Kick,Normal
3825740,322,6699.0,6,1,100.4,52.7,23.35,0.2634,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,10,6,2.69,0,4,1,0.0444,0,Blocked,From Throw In,Normal
3825740,322,5687.0,16,1,101.2,20.0,27.45,0.1839,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,8,4,2.27,0,5,0,0.009,0,Blocked,Regular Play,Normal
3825740,1049,3160.0,21,1,103.1,43.4,17.24,0.4111,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,10,7,1.17,0,3,1,0.0212,0,Off T,From Free Kick,Normal
3825740,322,6566.0,25,1,111.8,55.6,17.62,0.1993,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,9,4,1.14,0,3,0,0.0284,0,Saved,From Throw In,Normal
3825740,322,5687.0,34,1,115.1,30.1,11.05,0.3189,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,10,5,3.98,0,2,1,0.1185,1,Goal,Regular Play,Volley
3825740,322,6700.0,37,1,108.0,47.2,13.99,0.4487,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,8,4,1.5,0,2,1,0.161,1,Goal,Regular Play,Normal
3825740,322,6700.0,41,1,109.9,37.1,10.51,0.6511,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,9,5,2.47,0,2,2,0.1067,0,Off T,Regular Play,Volley
3825740,1049,7158.0,61,2,97.7,20.7,29.49,0.1884,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,9,5,1.94,0,5,0,0.0122,0,Off T,Regular Play,Normal
3825740,1049,27109.0,64,2,110.8,46.8,11.44,0.5205,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,8,3,5.47,1,2,2,0.9231,1,Goal,From Keeper,Normal
3825740,322,6700.0,67,2,100.1,35.9,20.32,0.3497,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,6,4,1.99,0,4,1,0.1328,1,Goal,From Free Kick,Normal
3825740,322,6742.0,73,2,118.0,55.9,16.03,0.0601,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,8,4,3.34,0,3,0,0.0092,0,Saved,Regular Play,Half Volley
3825740,322,6566.0,73,2,109.0,44.0,11.7,0.5774,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,8,5,2.75,0,2,2,0.2554,1,Goal,Regular Play,Half Volley
3825740,322,6566.0,78,2,115.7,39.6,4.32,1.4054,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,7,4,4.12,1,0,5,0.8318,1,Goal,Regular Play,Half Volley
3825740,322,24070.0,86,2,86.5,67.1,43.09,0.1323,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,10,7,11.94,0,8,0,0.0081,0,Off T,From Free Kick,Normal
3825740,1049,6918.0,87,2,95.4,20.6,31.33,0.1839,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,10,6,2.7,0,6,0,0.0077,0,Off T,Regular Play,Normal
3825875,210,6679.0,14,1,112.3,36.0,8.68,0.7387,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,10,7,1.84,0,1,2,0.0866,0,Off T,From Corner,Normal
3825875,210,6685.0,22,1,95.4,51.7,27.24,0.2423,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,8,3,1.41,0,5,0,0.0227,0,Saved,Regular Play,Normal
3825875,222,26009.0,22,1,111.0,48.3,12.24,0.4497,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,5,3,1.35,0,2,1,0.0535,0,Saved,Regular Play,Half Volley
3825875,222,22819.0,24,1,100.2,46.0,20.69,0.3363,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,11,8,8.2,0,4,1,0.0874,0,Post,From Free Kick,Normal
3825875,222,6829.0,24,1,99.1,33.3,21.95,0.3158,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,11,5,1.3,0,4,1,0.0333,0,Blocked,From Free Kick,Volley
3825875,222,6862.0,30,1,103.6,39.0,16.43,0.4376,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,5,1,1.22,0,3,1,0.1541,0,Blocked,From Throw In,Normal
3825875,210,6633.0,45,1,103.6,29.2,19.64,0.312,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,10,5,1.2,0,3,1,0.0773,0,Off T,From Kick Off,Normal
3825875,210,6685.0,59,2,112.4,47.7,10.82,0.4926,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,7,4,1.0,0,2,1,0.0782,0,Off T,From Free Kick,Normal
3825875,210,5560.0,60,2,106.7,28.5,17.58,0.318,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,5,1,2.82,0,3,1,0.2265,0,Saved,From Throw In,Lob
3825875,222,6862.0,68,2,101.1,30.2,21.29,0.3047,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,8,3,1.7,0,4,1,0.0296,0,Blocked,From Counter,Normal
3825875,210,6633.0,70,2,108.2,42.9,12.15,0.5717,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,11,9,0.95,0,2,2,0.0472,0,Wayward,From Free Kick,Normal
3825875,222,6829.0,77,2,99.6,27.9,23.72,0.2655,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,9,5,2.31,0,4,1,0.0355,0,Blocked,From Throw In,Normal
3825875,222,6609.0,84,2,90.6,43.9,29.66,0.2435,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,11,8,3.83,0,5,0,0.022,0,Saved,From Free Kick,Normal
3825875,222,6862.0,84,2,109.1,54.1,17.82,0.2565,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,8,2,1.03,0,3,1,0.0819,0,Saved,From Keeper,Normal
3825875,210,10754.0,90,2,117.2,34.0,6.62,0.5925,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,8,3,1.14,0,1,2,0.1,0,Blocked,From Free Kick,Normal
3825884,213,5504.0,14,1,99.7,51.5,23.33,0.2729,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,9,7,4.74,0,4,1,0.0685,0,Off T,Regular Play,Normal
3825884,213,21210.0,18,1,115.9,45.1,6.54,0.7953,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,8,5,1.81,0,1,3,0.151,0,Off T,Regular Play,Normal
3825884,213,8523.0,20,1,104.5,46.2,16.69,0.4041,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,11,7,5.16,0,3,1,0.091,0,Saved,From Corner,Normal
3825884,213,5504.0,25,1,107.8,30.6,15.4,0.3797,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,10,5,1.34,0,3,1,0.0582,0,Off T,From Corner,Normal
3825884,213,8523.0,30,1,113.7,24.7,16.55,0.1753,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,5,1,4.0,0,3,0,0.0148,0,Wayward,From Throw In,Normal
3825884,213,5504.0,33,1,101.6,21.4,26.16,0.1981,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,11,8,8.68,0,5,0,0.0124,0,Blocked,From Free Kick,Normal
3825884,213,5504.0,33,1,101.4,20.9,26.66,0.1928,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,11,8,4.6,0,5,0,0.0083,0,Blocked,From Free Kick,Half Volley
3825884,213,3637.0,36,1,112.5,45.5,9.3,0.6441,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,10,6,1.56,0,1,2,0.0599,0,Off T,From Corner,Normal
3825884,218,26723.0,53,2,95.5,55.2,28.83,0.2159,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,11,8,3.06,0,5,0,0.0125,0,Saved,From Corner,Half Volley
3825884,218,26723.0,54,2,101.5,56.4,24.72,0.2228,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,11,7,3.4,0,4,0,0.0167,0,Wayward,From Corner,Half Volley
3825884,218,27349.0,54,2,109.8,40.1,10.2,0.689,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,11,7,2.69,0,2,2,0.1059,0,Off T,From Corner,Half Volley
3825884,213,8523.0,58,2,99.1,26.8,24.72,0.2506,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,11,9,10.87,0,4,1,0.0674,0,Blocked,From Free Kick,Normal
3825884,213,3637.0,58,2,113.0,38.7,7.12,0.9416,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,10,7,0.76,0,1,3,0.1043,0,Off T,From Corner,Normal
3825884,213,6401.0,66,2,115.1,42.4,5.46,1.1425,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,6,4,3.22,1,1,4,0.3241,1,Goal,Regular Play,Normal
3825884,213,3637.0,69,2,107.3,39.2,12.73,0.5592,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,9,6,0.73,0,2,2,0.0604,0,Off T,From Free Kick,Normal
3825884,213,6672.0,79,2,94.9,40.1,25.1,0.2896,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,10,5,4.1,0,5,1,0.0333,1,Goal,From Free Kick,Normal
3825884,218,27349.0,83,2,110.4,42.0,9.81,0.7039,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,11,7,1.0,0,1,2,0.0649,0,Wayward,From Free Kick,Normal
3825884,218,6832.0,84,2,108.2,55.6,19.56,0.2298,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,7,3,2.75,0,3,0,0.0542,0,Off T,Regular Play,Normal
3825884,218,6832.0,89,2,100.9,21.6,26.52,0.1999,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,11,8,9.19,0,5,0,0.0202,0,Blocked,From Free Kick,Normal
3825884,218,7161.0,90,2,86.9,36.0,33.34,0.2171,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,10,6,5.1,0,6,0,0.0135,0,Off T,From Throw In,Volley
3825884,218,26723.0,91,2,92.1,18.7,35.1,0.166,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,11,9,10.4,0,7,0,0.0081,0,Off T,From Free Kick,Normal
3825842,215,6391.0,3,1,105.9,37.9,14.26,0.498,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,10,7,2.53,0,2,1,0.0361,0,Saved,From Free Kick,Normal
3825842,215,6393.0,4,1,96.1,48.2,25.27,0.2729,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,7,3,4.0,0,5,1,0.0562,0,Off T,From Free Kick,Normal
3825842,215,6391.0,12,1,110.4,30.2,13.72,0.3822,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,7,4,2.18,0,2,1,0.0507,0,Off T,From Free Kick,Overhead Kick
3825842,221,23791.0,12,1,110.0,47.0,12.21,0.495,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,6,1,1.3,1,2,1,0.4073,1,Goal,Regular Play,Half Volley
3825842,215,6842.0,17,1,94.8,34.2,25.86,0.2744,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,10,7,4.42,0,5,1,0.0174,0,Blocked,From Corner,Half Volley
3825842,215,6396.0,27,1,97.0,33.1,24.01,0.2905,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,8,5,4.56,0,4,1,0.0448,0,Off T,From Throw In,Normal
3825842,215,6391.0,28,1,92.4,51.7,29.98,0.2244,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,10,6,2.6,0,5,0,0.0211,0,Saved,Regular Play,Normal
3825842,221,26023.0,35,1,87.6,23.0,36.59,0.1771,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,10,6,6.45,0,7,0,0.0064,0,Blocked,From Throw In,Normal
3825842,215,6386.0,39,1,112.1,43.1,8.49,0.7786,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,10,6,1.84,0,1,3,0.0946,0,Off T,From Corner,Normal
3825842,215,27463.0,42,1,103.9,55.3,22.21,0.2408,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,5,3,6.22,0,4,0,0.0345,0,Saved,Regular Play,Normal
3825842,221,27463.0,44,1,97.9,23.3,27.7,0.2114,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,8,2,3.16,0,5,0,0.0256,0,Saved,From Throw In,Normal
3825842,215,6391.0,44,1,92.6,51.4,29.68,0.2273,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,7,3,3.42,0,5,0,0.0247,0,Off T,Regular Play,Normal
3825842,221,27463.0,45,1,102.7,20.4,26.14,0.1868,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,8,4,2.56,0,5,0,0.0105,0,Blocked,From Goal Kick,Normal
3825842,215,6396.0,46,2,62.5,24.8,59.48,0.1189,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,11,4,1.66,0,11,0,0.0027,0,Saved,Regular Play,Lob
3825842,215,23833.0,53,2,115.6,34.4,7.12,0.7119,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,7,4,3.49,0,1,2,0.2348,0,Saved,Regular Play,Volley
3825842,215,6789.0,53,2,106.4,26.8,18.95,0.2803,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,8,5,6.48,0,3,1,0.0693,0,Off T,Regular Play,Normal
3825842,215,6842.0,55,2,105.8,27.2,19.12,0.2871,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,10,6,4.22,0,3,1,0.0399,0,Off T,From Corner,Volley
3825842,215,6842.0,57,2,111.3,49.1,12.59,0.4136,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,8,5,1.32,0,2,1,0.0862,0,Saved,Regular Play,Normal
3825842,221,27463.0,57,2,109.6,54.2,17.6,0.2514,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,6,2,1.8,0,3,1,0.0827,0,Saved,Regular Play,Normal
3825842,215,6842.0,59,2,98.9,52.5,24.52,0.2568,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,9,5,5.77,0,4,1,0.0312,0,Off T,Regular Play,Normal
3825842,221,6787.0,66,2,103.9,54.3,21.53,0.256,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,11,7,1.97,0,4,1,0.029,0,Saved,From Throw In,Half Volley
3825842,221,25134.0,71,2,110.3,25.0,17.86,0.2282,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,6,1,3.28,0,3,0,0.0312,0,Blocked,From Free Kick,Half Volley
3825842,221,6668.0,75,2,91.6,42.3,28.49,0.2547,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,11,7,2.64,0,5,1,0.0206,0,Wayward,From Corner,Half Volley
3825842,215,6389.0,79,2,100.4,56.4,25.56,0.2206,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,9,5,1.56,0,5,0,0.0133,0,Blocked,Regular Play,Normal
3825842,215,6788.0,80,2,113.6,49.1,11.13,0.4014,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,11,5,1.3,0,2,1,0.0783,0,Saved,From Corner,Normal
3825842,215,6391.0,81,2,97.7,49.1,24.09,0.2805,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,8,5,1.12,0,4,1,0.0415,0,Off T,From Throw In,Normal
3825842,215,6390.0,87,2,107.6,48.8,15.21,0.3949,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,9,4,3.0,0,3,1,0.0822,1,Goal,From Corner,Normal
3825842,215,6389.0,90,2,109.7,45.4,11.63,0.5541,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,11,5,1.39,0,2,2,0.1315,1,Goal,From Throw In,Volley
3825842,221,6659.0,92,2,103.1,39.9,16.9,0.4265,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,8,5,3.82,0,3,1,0.0926,0,Off T,From Throw In,Volley
3825890,223,8419.0,12,1,100.0,24.0,25.61,0.224,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,9,5,3.14,0,5,0,0.0353,0,Saved,From Throw In,Half Volley
3825890,223,6707.0,12,1,116.8,53.2,13.58,0.1361,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,11,7,1.2,0,2,0,0.0131,0,Saved,From Corner,Normal
3825890,212,5487.0,13,1,109.5,40.2,10.5,0.6706,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,7,3,3.2,1,2,2,0.42,0,Off T,Regular Play,Normal
3825890,223,6707.0,20,1,107.6,40.3,12.4,0.5737,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,10,5,0.81,0,2,2,0.0362,0,Saved,Regular Play,Normal
3825890,212,5199.0,22,1,101.4,31.1,20.62,0.3193,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,9,6,1.39,0,4,1,0.0224,0,Blocked,From Throw In,Normal
3825890,223,8234.0,23,1,111.7,47.2,10.99,0.5151,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,11,7,0.51,0,2,2,0.04,0,Blocked,From Corner,Normal
3825890,212,6381.0,32,1,113.5,30.4,11.59,0.3746,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,11,7,1.58,0,2,1,0.0452,0,Blocked,From Free Kick,Normal
3825890,212,5633.0,42,1,90.8,36.2,29.45,0.2453,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,8,4,2.12,0,5,0,0.0313,0,Saved,Regular Play,Normal
3825890,212,6381.0,49,2,95.1,39.3,24.91,0.2917,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,10,6,1.6,0,4,1,0.0175,0,Saved,From Throw In,Half Volley
3825890,212,6381.0,50,2,109.3,44.6,11.65,0.5698,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,9,6,1.17,0,2,2,0.1704,0,Off T,From Free Kick,Half Volley
3825890,223,10868.0,54,2,96.9,11.4,36.76,0.1257,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,11,9,10.96,0,7,0,0.006,0,Off T,From Free Kick,Normal
3825890,212,6382.0,55,2,102.6,49.7,19.92,0.3207,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,9,7,1.58,0,3,1,0.0544,0,Off T,From Throw In,Normal
3825890,212,6382.0,60,2,114.6,29.4,11.9,0.2992,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,10,4,2.02,0,2,1,0.0535,0,Wayward,From Corner,Half Volley
3825890,212,6377.0,61,2,95.5,32.3,25.68,0.2707,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,10,6,4.3,0,5,1,0.0306,1,Goal,From Corner,Normal
3825890,212,5487.0,63,2,111.6,46.4,10.56,0.5598,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,11,8,1.32,0,2,2,0.0463,0,Off T,From Corner,Normal
3825890,212,6381.0,65,2,101.7,60.4,27.41,0.1796,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,9,6,4.33,0,5,0,0.0105,0,Off T,From Free Kick,Normal
3825890,212,19668.0,73,2,94.3,27.1,28.76,0.2273,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,10,6,3.91,0,5,0,0.016,0,Saved,From Corner,Half Volley
3825890,212,6377.0,77,2,103.0,44.0,17.46,0.4033,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,9,2,4.6,1,3,1,0.3601,0,Off T,From Throw In,Normal
3825890,223,6563.0,79,2,92.9,34.7,27.61,0.2589,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,7,2,3.29,0,5,1,0.0234,0,Off T,From Keeper,Half Volley
